Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-19 19:06:40,1329501363374440448,False,@greatbong That was before the BJP won two state elections and the Delhi riots seriously eroded his re-election prospects. Now it's Modi's fault.,copylefft,3rd Rock from the Sun,Twitter for Android,0,476,469,0
2020-11-19 19:02:38,1329500347635666946,False,@AudaciousQuest @AudaciousQuest_ @SimmiAhuja_ Who told we love kejriwal this you made aap part of bjp b team etc we don't trust aap neither congress kejriwal has ample time to do puja but no time to handle corona in. Delhi,Sanjeev26109683,,Twitter for Android,0,21,472,0
2020-11-19 18:55:17,1329498500070072320,False,"AAP is not the alternative either.

A party whose leader is hell bent to copy BJP and flaunt his Hindutva is not the alternative either. A party whose chief was helpless during Delhi pogroms but comes into action and orders FIR in the TJ case is no less than BJP. https://t.co/x0wH7wQsFJ",mmquamar,🇮🇳,Twitter for Android,4,1277,1163,2
2020-11-19 18:28:42,1329491807957184512,False,@RajDas59565074 @BornIndian8 First see covid cases in delhi.He is not doing anything Amit Shah of BJP was helping it control.See Sardar V. patel hosp.,MD18918005,,Twitter for Android,0,2,41,0
2020-11-19 18:26:33,1329491265457680386,False,Then BJP top brass tries to find out why they are out of power for 22 years in Delhi.  Genius  like him needs to be kicked out at very first. https://t.co/atjw7PPkcT,vinay14ks,"London, England",Twitter Web App,1,281,271,0
2020-11-19 18:16:01,1329488615592833025,False,@SpiritOfCongres First he worked in the Gujrat unit of BJP &amp; then was sent to work in different parts of the country finally he came to Delhi in late 90's &amp; lived there in his friend Arun Jaitely's house for sometime &amp; later he was sent to Gujrat again to become CM.,VinayCh65213788,Bharat,Twitter Web App,0,19,47,0
2020-11-19 18:07:52,1329486566524215296,True,The elections are being held after a fresh Bodo Accord was signed in New Delhi on January 27 https://t.co/slnQ2j0KDU,FinancialXpress,"New Delhi, India",Twitter Web App,11,684253,40,1
2020-11-19 18:01:51,1329485051357134848,False,One of the most memorable days today for me as I participated in the swearing in ceremony of mist respected Vanathy Srinivasan amma today as all india president of Mahila Morcha BJP at party headquarters in Delhi  - Madam Mrs. Madhuvantii.M( State executive committee member)BJP. https://t.co/rEGAlE6MTC,RMadhumithaRaj1,,Twitter for Android,1,57,872,0
2020-11-19 18:00:46,1329484780602179585,False,"#COVID19 is being tested for free at Mohalla Clinic of Delhi Government. This video is from a Mohalla clinic in Greater Kailash.

BJP leaders are also doing politics in this hour of crisis and @ArvindKejriwal is working.  https://t.co/ALiNrj4TCE",DAYARAMRABARI,"मारवाड़ जक्शन, भारत",Twitter for Android,6,5090,4117,3
2020-11-19 17:59:21,1329484420990943232,False,"@AapActive123 @GautamGambhir @SanjayAzadSln @attorneybharti @PreetiSMenon @raghav_chadha Shame on all of you trying to tweet such kind of videos. BJP and congress may be unreasonable but AAP has screwed up the entire Delhi: corona and pollution all time high,and they are getting kick back from political advt on TV. People are loosing life and AAP is doing lip service",bharatmathur,delhi,Twitter for iPad,0,19,67,0
2020-11-19 17:53:57,1329483061864456194,False,@SimmiAhuja_ @AamAadmiParty Not sure because AAP is doing good job...Though the deal was made between aap and bjp to get congress out of power in 2014 election...but now AAP is doing great work in delhi.,bhishekbhutani,"Hisar, India",Twitter for Android,0,39,178,0
2020-11-19 17:53:01,1329482828149530624,False,@harshsachdeva19 @ANI @ArvindKejriwal @AmitShah Amit shah ko khud monitor karna chyie delhi is union controller territory police under amit shah mcd under bjp.,daddypapabapu,"New Delhi, India",Twitter for iPhone,0,2,7,0
2020-11-19 17:48:17,1329481635805335552,False,"Mamta is bengal, Navin is Orissa and Delhi is Arvind
Delhi BJP welcomes new in-charge Baijayant Jay Panda
 https://t.co/JMy2sMwy15
Download the TOI app now:
https://t.co/zsMSRCazNy",SanjayK53544321,,Twitter for Android,0,28,74,0
2020-11-19 17:45:00,1329480812681564161,False,"@KrishFlanks From what I have heard from my neighbour, their generation turned towards BJP because of the riots and blasts done by muslims in 1992 and Godhra. And now our generation is turning towards right wing because of Delhi and Bangalore. History repeats itself.",satoritendo55,Kurtis Town,Twitter for Android,40,47,219,0
2020-11-19 17:43:16,1329480375467274240,False,"HC of Delhi is a hypocrite.
Infact the complete Justice system of India is dancing on the hands of BJP like puppets.
#freedomofspeech
#Delhicorona 
#fascistBJP
#BJP 
#lyingpieceofshitBJP",Haappykid17,,Twitter for Android,0,25,43,0
2020-11-19 17:41:21,1329479893466312704,False,Good to see that Delhi state unit of BJP is now ‘at work’.,coomarashish,रामपुर (भारत),Twitter for Android,1,5795,1251,0
2020-11-19 17:41:06,1329479831101206528,False,"#VanathiSrinivasan Today National President,Mahila Morcha assumed official charge in Delhi.May @VanathiBJP  Didi's tenure be the most successful one and loaded with victories for BJP in all upcoming elections.Delhi BJP mahila morcha welcomes her. @blsanthosh @adeshguptabjp https://t.co/lj7KR351rr",yogitasinghbjp,"bjp 14 pant marg , new delhi",Twitter Web App,115,1417,559,17
2020-11-19 17:39:49,1329479506604613633,False,One of the most memorable days today for me as I participated in the swearing in ceremony of mist respected Vanathy Srinivasan amma today as all india president of Mahila Morcha BJP at party headquarters in Delhi ⁦@VanathiBJP⁩ ⁦@madhuvanthiarun⁩ ⁦@BJPtamilagam⁩ https://t.co/Hh2yQAK0jh,YGMadhuvanthi,,Twitter for iPhone,78,5388,275,5
2020-11-19 17:38:28,1329479167683948544,False,"Targeting and trolling AAP even after it tried its best to control the spread in Delhi, while BJP brainwashing people that there's no COVID-19, chanting ""Go, Corona Go"" and sitting nil af is what we call politics xD 
#BJP 
#ridiculousBJP
#propaganda 
#NarendraModi 
#shameonBJP",Haappykid17,,Twitter for Android,0,25,43,0
2020-11-19 17:26:13,1329476083813478401,False,@AmdavadAMC @PMOIndia @CMOGuj @ibijalpatel @drrajivguptaias @Mukeshias If this has been imposed by Delhi Government then all BJP leaders will debate and oppose To governing body.... @ArvindKejriwal @msisodia,bank_i_m,Ahmedabad,Twitter for Android,1,120,173,0
2020-11-19 17:25:36,1329475929178058754,False,"Congress also attack on AAP daily in Delhi .are they campaign for bjp?some journalist need to think,are they working for a party or doing there journalism. https://t.co/pYybfmDB2g",sudhiranindian,,Twitter for Android,0,188,447,0
2020-11-19 17:24:58,1329475769970487296,False,"SHARE MAX

BJP was asking for proof if even a single Mohalla Clinic is conducting Covid tests!!

Mohalla Clinics are conducting Covid19 tests for free across Delhi

Below is a video from GK constituency

@Saurabh_MLAgk https://t.co/uK36gkAfdk",AapActive123,"Dilshad Garden, New Delhi",Twitter for Android,0,1888,370,0
2020-11-19 17:15:06,1329473287647236096,False,@Krishanu_Singh @DrSukantaMajum1 @BJP4India @JPNadda @DilipSaikia4Bjp @NalinSKohli @PandaJay @HarishD_BJP @MenonArvindBJP @Amitava_BJP @DilipGhoshBJP @KailashOnline @BJP4Sikkim I am worried with this pk suvendu fix match to manage the anti incumbency.I hope bjp strategy maker proves me wrong and we will find suvendu @saffron camp.This is the high time to finish pk business.@pk also-succeed at Delhi Time for mr shah to turn the table,Abhisheksengup4,"ÜT: 22.54272,88.35035",Twitter for iPhone,0,57,888,0
2020-11-19 17:14:49,1329473214527860738,False,"#DelhiHighCourt  has rapped the #ArvindKejriwal led #AAP Govt For Delaying The Measures &amp; Faliure To Tackle The Recent Spike in #CoronaVirus Cases In #Delhi

@HMOIndia @AmitShah Ji Please Intervene &amp; Monitor The Situation &amp; #SaveDelhi ,Bcz #KejriwalGovt is busy in PR Stunts Only. https://t.co/CJ1KRMCajS",UtkarshV_BJP,India,Twitter for Android,0,246,1351,0
2020-11-19 17:07:54,1329471473484926982,True,"Who's B Team of BJP? 

A party which defeated BJP in Delhi 
                         or 
A party which sold its MLAs to BJP and helped them form Govt in Goa? https://t.co/Ev9AcmIswN",abhijeet_dipke,"New Delhi, India",Twitter for Android,93,12942,725,45
2020-11-19 17:04:40,1329470661585104896,False,@Satyanewshi I am worried with this pk suvendu fix match to manage the anti incumbency.I hope bjp strategy maker proves me wrong and we will find suvendu @saffron camp.This is the high time to finish pk business.@pk also-succeed at Delhi Time for mr shah to turn the table,Abhisheksengup4,"ÜT: 22.54272,88.35035",Twitter for iPhone,0,57,888,0
2020-11-19 17:00:42,1329469660899643394,True,Delhi BJP welcomes new in-charge Baijayant Jay Panda https://t.co/o474NYrgmo,TOIDelhi,"New Delhi, India",cmssocialservice,7,53518,42,1
2020-11-19 16:52:38,1329467634287583232,True,Delhi BJP welcomes new in-charge Baijayant Jay Panda https://t.co/5AxlvXhr6Y,TOICitiesNews,,cmssocialservice,1,21583,96,1
2020-11-19 16:50:26,1329467079871721473,False,"Delhi BJP welcomes new in-charge @PandaJay
 https://t.co/lXuNHcCf5m",AlokKNMishraTOI,"New Delhi, India",Twitter for Android,3,3024,1311,0
2020-11-19 16:48:46,1329466659132891136,False,"@NehaT1923 @PMOIndia @HMOIndia @republic @SSRkaFan @Nyay4SSR @KumardeepRoy21 @Nainika_19 @786Nancy7861 @GulsanDishu21 @its_roch @Aaaaaaastha @naturalphoton @adorable_311 @MadhumitaroyC The people in Delhi have been on roads, Arnub Goswami was Jailed for seeking justice, but the people of Mumbai and BJP seem to be hardly bothered about justice to SSR",SurinderBhat8,,Twitter for Android,5,116,239,0
2020-11-19 16:47:59,1329466461253894144,False,"Delhi voted for Kejriwal but its Amit Shah who is doing all the work. 
BJP is B-party of AAP. https://t.co/dPBtIeQgPY",NileshMixRaw,NOIDA,Twitter for Android,0,184,442,0
2020-11-19 16:47:03,1329466228688097280,True,"#CovidFinePolitics | @NupurSharmaBJP, National Spokesperson, BJP takes on Delhi Govt over health infrastructure. | Swati Joshi on @thenewshour https://t.co/VnqicKR59E",TimesNow,India,Twitter Media Studio - LiveCut,63,9893744,372,11
2020-11-19 16:46:03,1329465974840463360,True,"#CovidFinePolitics | @raghav_chadha, MLA &amp; Spokesperson, AAP counters NupurSharmaBJP, National Spokesperson, BJP over her argument on Delhi Govt spending money on ads. | Swati Joshi on @thenewshour https://t.co/j3PWdoSB4W",TimesNow,India,Twitter Media Studio - LiveCut,11,9893744,372,3
2020-11-19 16:44:04,1329465476968181760,True,"#CovidFinePolitics | @NupurSharmaBJP, National Spokesperson, BJP takes on Delhi Govt for money spent on ads. | Swati Joshi on @thenewshour https://t.co/JRM18cnN8n",TimesNow,India,Twitter Media Studio - LiveCut,60,9893744,372,12
2020-11-19 16:41:54,1329464929309618176,False,@shruthihm1 When bjp addresses its party workers in TN and Kerala their delhi leaders speak in english and it gets translated. When they address Karnataka its only hindi with strict no translation policy just like dd networks all over.,Abhishekf1,"Karnataka,Bharatha,Bhumi",Twitter Web App,4,57,782,0
2020-11-19 16:41:30,1329464828809908228,False,"@saahilmenghani This huge gathering was at BJP Delhi office jst after winning #BiharElections, PM, HM also there to celebrate and address the supporters. https://t.co/WdzxHqitod",bali_12,India,Twitter for Android,14,2006,2524,4
2020-11-19 16:37:48,1329463897800237061,False,@gpuneet77 @ModiBharosa Na congress na BJP ka bhakt hu. Both of them did not conduct exams online . Delhi AAP conducted online exams which every student loved,jaisuper100,"नई दिल्ली, भारत",Twitter Web App,0,124,1494,0
2020-11-19 16:36:14,1329463505452404736,False,"#Kashmir_IsBleeding
sending of additional Indian forces and revoking Article 370 and 35A by ruling BJP in India shows New Delhi is becoming increasingly desperate in holding on to its occupation of Kashmir.",Warrior35685326,,Twitter for Android,1,424,561,6
2020-11-19 16:35:29,1329463316184518657,False,"@gauravbh @BJP4India @sardesairajdeep He is a known Anti BJP journalist,would try his best to do such things. 
Delhi facing  grave situation due to #COVID19 but its Advertisement CM is busy eyeing power in Goa, His whole interest is in Goa now, deputed one of his MLAs to sniff opportunities there
@DrPramodPSawant",cprd_india,"New Delhi, India",Twitter for Android,12,1520,505,11
2020-11-19 16:34:46,1329463137410580480,False,"@BJP4Delhi @adeshguptabjp SHARE MAX

BJP was asking for proof if even a single Mohalla Clinic is conducting Covid tests!!

Mohalla Clinics are conducting Covid19 tests for free across Delhi

Below is a video from GK constituency

@Saurabh_MLAgk https://t.co/0CNGUPP0lN",souravjain540,"New Delhi, India",Twitter for Android,21,780,668,9
2020-11-19 16:33:51,1329462904400338946,False,@TimesNow @NupurSharmaBJP @thenewshour Bjp is not accountable in Delhi .,ram_verghese,"West Bengal, India",Twitter for iPhone,0,140,1002,0
