Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
2020-11-20 03:33:05,1329628804772491267,False,@Trail_txt I’m talking about MP btw I’ll always play Halo SP with KB/M.,bullexto1,Fortress of Doom,Twitter for iPhone,0,139,179,0
2020-11-20 03:27:36,1329627426561925121,False,@GoldenVitus @Arcade_Critic @BattlefrontGam5 @XcloudTimdog I'd say you get more value out of a sub playing SP games because after you play them you can go to the next. You play more games that way. Especially if they are actually good games lol. Who wants to pay a sub to play the same mp over and over?,Funk_1hunnit,,Twitter for Android,0,101,74,0
2020-11-20 03:18:59,1329625258417012739,False,"Very exciting project.

@ScottMorrisonMP @AngusTaylorMP @PeterDutton_MP 

Get on board

 Green giants: the massive projects that could make Australia a clean energy superpower https://t.co/RsVGatUWHy",sp_jamo,,Twitter Web App,0,93,415,0
2020-11-20 02:22:00,1329610916720111616,False,@CNNS_President @RailMinIndia @207Cobra @crpfindia @AmitShah @rajnathsingh @ChouhanShivraj @narendramodi @vijayrupanibjp @PiyushGoyal @ZeeNews @Republic_Bharat @TV9Bharatvarsh @rpfwrrtm @RatlamDRM @SP_RATLAM_MP @BJP4MP @MPDial100 @DGP_MP justicefor Ajitsinhparmar Crpf cammando,ravi27111,,Twitter for Android,1,0,40,0
2020-11-20 01:43:00,1329601102652825600,False,"@kartikeya_bh @JhaSanjay Made govt with the help of BSP,SP and independent MLAs in MP

Jharkhand - they fought alone, AJSU left alliance, congress fought with JMM(congress is young partner)

Maharastra - they have highest seats, they have fought in alliance with Shiv sena and they got majority together",yuvrajpatel24,"रायगढ़, भारत",Twitter Web App,0,123,1903,0
2020-11-20 01:39:14,1329600154622685186,False,"There should be an option, to buy only the SP or the zombie mode of #CallOfDutyBlackOpsColdWar 

I really want to play it but because I probably wouldn't touch the mp I don't really see myself spending 60€ on a 5h campaign and maybe some rounds of killing zombies &lt;.&lt;",SteveBnR,Bassitenland,Twitter Web App,0,57,133,0
2020-11-19 23:40:04,1329570164128456705,False,@SudarshanNewsTV @ChouhanShivraj @OfficeofSSC @CMMadhyaPradesh @CMandsaur @JansamparkMP @DGP_MP @mandsaur_sp Arrest him,Guptabhanu30,"Jhansi, India",Twitter for Android,0,6,321,0
2020-11-19 23:23:26,1329565982172405761,False,"@AishwaryaMudgi1 MP bsp ka tha now he's rajyasabha MP from BJP, though we pay bulk of the revenue share that UP govt gets still we were not treated like own from SP and in some instances BJP",hemantmehta_,somewhere in India,Twitter for Android,0,221,334,0
2020-11-19 23:17:36,1329564513998344194,False,"@GibosWorld Yeah, I liked SP and Zombies but MP is bullshit, I’m like https://t.co/VJVVksglTu",S3NT1N3L17,,Twitter for iPhone,1,423,567,0
2020-11-19 22:58:01,1329559585246621703,False,"CRP Group's polyamide-based Windform SP composite #3dprinting material is ideal for functional parts for #drones and aerospace applications that require high resistance to damage, vibration and deformation. Learn more: https://t.co/KLxGi2TU3U
.
#sponsored @CRP_Group https://t.co/MHE8mtxwkY",UnmannedSystem,Global,Buffer,3,27058,5213,0
2020-11-19 22:43:30,1329555930732695552,False,"@RJSwimss @VagrantSteel @NGChez Except I'm not comparing apples to oranges, I'm saying no one is opting out of granny smith because fuji exists, they wouldn't have gotten A even if B existed.

I'm not Not buying an MP game over an MP emu any more than a SP game over an SP emu. I want it or I don't, period.",AllPerspicacity,"Waterville, ME",Twitter Web App,2,404,376,0
2020-11-19 22:10:22,1329547593823739909,False,"@MattMcMuscles @stopskeletons @DarkDataGame That would be awesome! Currently 1.0 is alpha so please wait for 2.0! All MP is being overhauled and SP episode is being added!

New weapons, remade maps, modes

SP will also have co-op and secrets to unlock",scriptslash,"North Carolina, USA",Twitter Web App,0,263,337,0
2020-11-19 21:25:50,1329536385821405185,False,"@MillsTwitch So while I think there is a healthy market for single player games, it looks like MP games are fairly dominant.  I'd be surprised if it was less than 65/35 MP/SP.",nelsonblake2,NYC,Twitter Web App,1,3330,1792,0
2020-11-19 21:14:18,1329533481882423298,False,"70 % SP / 30% MP. 

At least that’s how my timeline feels. Even the people I know who play multiplayer seemingly do so sparingly. https://t.co/q9cc5d1vMK",cosinetangent,"Pennsylvania, USA",Twitter for iPhone,2,827,789,0
2020-11-19 19:53:34,1329513165948796928,False,"@TimesPat @infrarogue89 So in this instance, would you say Nintendo offers the best all around library of games over the other 2 main platforms? They have both SP and MP games on lockdown in terms of sales and are unmatched. They excel at SP and MP games while the other 2 focus on one each excellently",mcquack306,"Downey, California",Twitter for iPhone,1,153,303,0
2020-11-19 19:44:43,1329510938727346181,False,"@stiff_eye_lens @RoddTraft You can download it in parts for each MP/SP/Zombies though, I think each is around 40GB? Not sure exactly",Riesenkalmer,,Twitter for Android,1,91,864,0
2020-11-19 19:36:26,1329508853902438410,False,@NeilHopkinson11 You and the other Corbyn cult members receiving news of your idol no longer being a Labour MP. https://t.co/NSiBCl0cvU,sp_stratford,UK,Twitter Web App,4,313,85,0
2020-11-19 19:36:02,1329508751251042307,False,"@RoddTraft Zombies good, MP ok, SP ok.",TDevilfish,,Twitter for Android,3,311,276,0
2020-11-19 19:31:42,1329507663307272196,False,@macwalterslives Just wondering with regards the Galactic readiness and Hackett's interactions involving that how are you going to handle that with no MP? Are you going to connect it up to SP somehow or are you going to get rid of all that in ME3 for the remaster?,sjsharp2008,,Twitter Web App,0,22,66,0
2020-11-19 19:30:22,1329507326152355841,False,"@Phantom_Fox75 The SP and MP basically looked like different games to me. The MP was very much of the old CS style, it felt quite dated. Maybe with a bit more time with it I'd enjoy, it's going to be F2P so I'll check it out on release and hope the campaign isn't too expensive.",SX2Gaming,UK,TweetDeck,1,167,375,0
2020-11-19 18:44:21,1329495748430360577,False,@resonantyoutube Please tell me it is both MP and SP because that would be so epic,Alpha_Wolffe,"Santa Paula, CA",Twitter for iPhone,0,10,17,0
2020-11-19 18:22:10,1329490163127480322,False,"@FC_Violent Ya that’s some bs, I get it for sp, but mp?! 😂😂 ya I’m good on that lol",donnyc99,LV426,Twitter for iPhone,0,273,1086,0
2020-11-19 17:48:00,1329481566893051904,False,"@sailtheatlas Is anyone else having issues with gold not being accepted at the shipyard? Decided to come back to atlas, and in SP feeling it out only for the SY not to accept 25k in gold for a brig? Please tell me MP is not the same",Justinarnott13,,Twitter for Android,0,1,43,0
2020-11-19 17:27:28,1329476397727842304,False,"@satchmosax @gehitmusiken I want to love it, and MP is a lot of fun with friends, but SP wise it's just missing something to me. I can't wait to see what they might come up with for their next venture into the Gears universe.",K__Med,North Idaho,Twitter Web App,2,817,1498,0
2020-11-19 17:04:07,1329470521927471109,False,"@chemistscorner New blogger blindly claiming ""Parabens"" are banned or so.
Natural preservatives...so on so forth
Sp note only butyl paraben is banned. Not mp pb.",unicAyu,India,Twitter for Android,0,160,925,0
2020-11-19 16:54:44,1329468160869883906,False,@slungelg_teckel I want dmo and sp to mp🙏🙏🙏,lI_Fede_Il,"Torino, Piemonte",Twitter for Android,3,1853,419,0
2020-11-19 16:38:53,1329464170706726912,False,@JamesDornanDev I'd say SP now and MP later,Altervirtue,Malaysia,Twitter for Android,1,1,129,0
2020-11-19 16:26:09,1329460966992580611,False,"@kuzuryuio For explanation and understanding  
Stats for a average human
80 -120 Hp
0 -10 Mp
30 - 50 Sp (stamina points often not use that's why explant)
The other states are between 20 and 40.
stamina points (often not use that's why explant)
Classes level go up to max lv 10",Dragonshield7,Berlin,Twitter Web App,0,29,125,0
2020-11-19 16:15:31,1329458292373024770,False,"@JamesDornanDev That’s a tough one. The multiplayer is a far off stretch goal, but implementing online multiplayer early will make it easier to work other mechanics/elements into it. 
MP is a big selling point, but I’d ask the backers if it’s important to their interests over SP content.",CasualKameron,,Twitter for iPad,1,222,244,0
2020-11-19 16:07:46,1329456339425308673,False,"@kuzuryuio Titel Donat Dragon Overlord
Name Io Kuzuryu
True Name [                       ]

Stats:

Hp 1.000.000 ( 10.000.000.000. )     
Mp   1.000       (10.000.000)
Sp 5.000       (5.000.000)",Dragonshield7,Berlin,Twitter Web App,1,29,125,0
2020-11-19 16:03:07,1329455172456738819,False,"@ComicBookNOW I think that Rockstar could potentially have GTA Online continue as their MP game while making different SP games and just adding the maps to online for people to play. If they can make it happen without load screens, that would make it so much better than a GTA 6 online.",Dunny9515,Wisconsin,Twitter for Android,0,4,45,0
2020-11-19 14:26:04,1329430749460779008,False,@davidjohnsonTF @mp_white11 @MHolder1_01 As a mathamecian I’d be inclined to go with @MHolder1_01 on this. If it was a 10 runner field and 8 were withdrawn the likelihood of the rule 4 affected price being worse than resulting SP is negligible.,bowlinfishy,Blackpool,Twitter for iPhone,1,90,186,0
2020-11-19 13:23:11,1329414924184023041,True,The Lead-Lag Report: Some Challenges Ahead - https://t.co/PseNlYXEVL,leadlagreport,Click link for two weeks free,Mailchimp,5,195188,3033,1
2020-11-19 13:21:28,1329414488626520067,True,The Lead-Lag Report: Some Challenges Ahead - https://t.co/6JnzyCeEyz,leadlagreport,Click link for two weeks free,Mailchimp,4,195188,3033,0
2020-11-19 13:06:55,1329410828186087424,False,"@Drexl_Raz For owning both personally i feel Xbox is a better platform/ecosystem. Better online, better controller, more options (backward comp, gamepass) and better MP exclusives (spent countless hours in Gears and Halo). PS4 has better SP exclusives tough and the reason i bough one.",DestroWod,Province of Quebec,Twitter Web App,1,574,1827,0
2020-11-19 13:00:59,1329409337358512131,False,"@JamesDornanDev Unless the MP is co-op (not enough games offer this), SP definitely.",CaptainCaleb6,PA,Twitter for iPhone,0,197,161,0
2020-11-19 11:10:04,1329381423027916800,False,"me: i'm out of mp
mona: use an SP item!
me: but it's so hard to find sp items
mona: IT'S THE FINAL BATTLE!
me: but i only have 85 of them",joker_ebooks_,,twittbot.net,0,226,8,0
2020-11-19 10:46:16,1329375431196282880,False,@SP_Duckworth A former MP too,scandifriend,Wigan,Twitter Web App,1,625,1932,0
2020-11-19 10:12:12,1329366859875905537,False,@SudarshanNewsTV @ChouhanShivraj @OfficeofSSC @CMMadhyaPradesh @CMandsaur @JansamparkMP @DGP_MP @mandsaur_sp What is wrong and why this is happening,kksanbhariy10,,Twitter for Android,0,84,412,0
2020-11-19 10:07:34,1329365693687500802,False,"Failed to pay donation in Durga puja due to penury, 14 tribal families in MP's Balaghat district facing social boycott in their village, Motegaon.
They aren't allowed to graze cattle, denied medical &amp; health services, the families complained to SP.

@newsclickin @ambedkariteIND https://t.co/BVqPbOfmx4",KashifKakvi,New Delhi / Bhopal / Patna,Twitter for Android,0,329,804,0
2020-11-19 07:42:06,1329329085059719168,False,@KaptainKirk9090 I flip flop between MP and SP a lot. I've always liked Sony for their exclusives.,K__Med,North Idaho,Twitter for iPhone,1,817,1498,0
